COMPANY NAME,BSE CODE,NSE SYMBOL,BS LINK
Starlite Comp.,517548,,https://www.business-standard.com/company/starlite-comp-4500.html
Starlog Enterp.,520155,ABGHEAVY,https://www.business-standard.com/company/starlog-enterp-4547.html
Startech Fin.,512381,,https://www.business-standard.com/company/startech-fin-19912.html
Std. Capital Mkt,511700,,https://www.business-standard.com/company/std-capital-mkt-4606.html
Std. Surfactants,526231,,https://www.business-standard.com/company/std-surfactants-3288.html
Steel City Sec.,538404,STEELCITY,https://www.business-standard.com/company/steel-city-sec-6044.html
Steel Exchange,534748,STEELXIND,https://www.business-standard.com/company/steel-exchange-21196.html
Steel Str. Wheel,513262,SSWL,https://www.business-standard.com/company/steel-str-wheel-1338.html
Steel Strips,504717,,https://www.business-standard.com/company/steel-strips-532.html
Steel Strips Inf,513173,,https://www.business-standard.com/company/steel-strips-inf-1339.html
Steel Tubes (I),506059,STEELTUBES,https://www.business-standard.com/company/steel-tubes-i-533.html
Steelcast,513517,,https://www.business-standard.com/company/steelcast-3496.html
Steelco Gujarat,500399,STEELCOGUJ,https://www.business-standard.com/company/steelco-gujarat-3086.html
STEL Holdings,533316,STEL,https://www.business-standard.com/company/stel-holdings-17208.html
Stellant Secu.,526071,,https://www.business-standard.com/company/stellant-secu-3097.html
Stellar Capital,536738,,https://www.business-standard.com/company/stellar-capital-43827.html
Stellar Exports,512577,,https://www.business-standard.com/company/stellar-exports-3940.html
Step Two Corp.,531509,,https://www.business-standard.com/company/step-two-corp-13832.html
Stephanotis Fin.,512215,,https://www.business-standard.com/company/stephanotis-fin-2314.html
Ster. (Guj) Hosp,531741,,https://www.business-standard.com/company/ster-guj-hosp-14807.html
Ster. Guaranty,508963,,https://www.business-standard.com/company/ster-guaranty-1592.html
Ster. Holid. Fin,500466,,https://www.business-standard.com/company/ster-holid-fin-3795.html
Sterling & Wils.,542760,SWSOLAR,https://www.business-standard.com/company/sterling-wils-74090.html
Sterling Biotech,512299,STERLINBIO,https://www.business-standard.com/company/sterling-biotech-1896.html
Sterling Green,526500,,https://www.business-standard.com/company/sterling-green-4038.html
Sterling Intl,508998,,https://www.business-standard.com/company/sterling-intl-2215.html
Sterling Kalksan,526357,,https://www.business-standard.com/company/sterling-kalksan-3525.html
Sterling Powerg.,513575,,https://www.business-standard.com/company/sterling-powerg-3680.html
Sterling Tools,530759,STERTOOLS,https://www.business-standard.com/company/sterling-tools-5110.html
Sterling Webnet,531901,,https://www.business-standard.com/company/sterling-webnet-7344.html
Sterlite Tech.,532374,STRTECH,https://www.business-standard.com/company/sterlite-tech-21331.html
Stewarts & Lloyd,504960,,https://www.business-standard.com/company/stewarts-lloyd-761.html
STG Lifecare,532293,SOFTTECHGR,https://www.business-standard.com/company/stg-lifecare-12580.html
STI India,513151,STINDIA,https://www.business-standard.com/company/sti-india-974.html
STI Products (I),517492,,https://www.business-standard.com/company/sti-products-i-4333.html
Stiles India,531152,,https://www.business-standard.com/company/stiles-india-1826.html
STL Global,532730,SGL,https://www.business-standard.com/company/stl-global-23869.html
Stock Net Intl.,512640,,https://www.business-standard.com/company/stock-net-intl-4617.html
Stone India,522085,,https://www.business-standard.com/company/stone-india-762.html
Stotz Blacksmith,532115,,https://www.business-standard.com/company/stotz-blacksmith-7745.html
Stovec Inds.,504959,,https://www.business-standard.com/company/stovec-inds-534.html
Stratmont Indus.,530495,,https://www.business-standard.com/company/stratmont-indus-5378.html
Strides Pharma,532531,STAR,https://www.business-standard.com/company/strides-pharma-16996.html
Sturdy Inds,530611,,https://www.business-standard.com/company/sturdy-inds-5169.html
Stylam Indus.,526951,,https://www.business-standard.com/company/stylam-indus-4888.html
Subex,532348,SUBEX,https://www.business-standard.com/company/subex-14155.html
Subh Tex,536671,,https://www.business-standard.com/company/subh-tex-43129.html
Subhakti Textile,514268,,https://www.business-standard.com/company/subhakti-textile-2959.html
Subhash Silk,530231,,https://www.business-standard.com/company/subhash-silk-4915.html
Subhlaxmi Export,512632,,https://www.business-standard.com/company/subhlaxmi-export-4601.html
Subros,517168,SUBROS,https://www.business-standard.com/company/subros-1121.html
Subway Fin.&Inv.,511024,,https://www.business-standard.com/company/subway-fin-inv-7524.html
Suchak Trading,512075,,https://www.business-standard.com/company/suchak-trading-2148.html
Suchitra Finance,538714,,https://www.business-standard.com/company/suchitra-finance-26395.html
Suchitra Telet.,517031,,https://www.business-standard.com/company/suchitra-telet-975.html
Sudal Inds.,506003,,https://www.business-standard.com/company/sudal-inds-1197.html
Sudar Industries,533332,SUDAR,https://www.business-standard.com/company/sudar-industries-40028.html
Sudarshan Chem.,506655,SUDARSCHEM,https://www.business-standard.com/company/sudarshan-chem-808.html
Sudev Inds.,526530,,https://www.business-standard.com/company/sudev-inds-3972.html
Suditi Inds.,521113,SUDITIND,https://www.business-standard.com/company/suditi-inds-3478.html
Sueryaa Knitwear,540318,,https://www.business-standard.com/company/sueryaa-knitwear-14457.html
Sugal & Damani,511654,,https://www.business-standard.com/company/sugal-damani-4529.html
Sugam Agro-Tech,531405,,https://www.business-standard.com/company/sugam-agro-tech-6572.html
Suich Industries,542683,,https://www.business-standard.com/company/suich-industries-74085.html
Sujala Trading &,539117,,https://www.business-standard.com/company/sujala-trading-26398.html
Sujana Univ. Ind,517224,SUJANAUNI,https://www.business-standard.com/company/sujana-univ-ind-1623.html
Sukhchain Cement,518095,,https://www.business-standard.com/company/sukhchain-cement-3884.html
Sukhjit Starch,524542,,https://www.business-standard.com/company/sukhjit-starch-1928.html
Sulabh Engineers,508969,,https://www.business-standard.com/company/sulabh-engineers-24471.html
Suman Motels,523295,SUMANMOTEL,https://www.business-standard.com/company/suman-motels-1736.html
Sumedha Fiscal,530419,,https://www.business-standard.com/company/sumedha-fiscal-5033.html
Sumeet Inds.,514211,SUMEETINDS,https://www.business-standard.com/company/sumeet-inds-2705.html
Sumeet Machines,517479,SUMEETMACH,https://www.business-standard.com/company/sumeet-machines-4096.html
Sumeru Inds,530445,,https://www.business-standard.com/company/sumeru-inds-5083.html
Sumex Chemicals,524105,,https://www.business-standard.com/company/sumex-chemicals-1239.html
Sumit Woods,535107,SUMIT,https://www.business-standard.com/company/sumit-woods-73121.html
Summit Sec.,533306,SUMMITSEC,https://www.business-standard.com/company/summit-sec-15108.html
Sumuka Agro,532070,,https://www.business-standard.com/company/sumuka-agro-7514.html
Sumura Maritime,519437,,https://www.business-standard.com/company/sumura-maritime-3919.html
Sun & Shine,532154,,https://www.business-standard.com/company/sun-shine-7919.html
Sun Earth Ceram.,532211,SUNEARTH,https://www.business-standard.com/company/sun-earth-ceram-2758.html
Sun Granite Exp.,531013,,https://www.business-standard.com/company/sun-granite-exp-5293.html
Sun Infoways,531707,,https://www.business-standard.com/company/sun-infoways-5376.html
Sun Pharma.Inds.,524715,SUNPHARMA,https://www.business-standard.com/company/sun-pharma-inds-4325.html
Sun Polytron Ind,514189,KESWANISYN,https://www.business-standard.com/company/sun-polytron-ind-2544.html
Sun Retail,542025,,https://www.business-standard.com/company/sun-retail-72525.html
Sun Source (I),517403,,https://www.business-standard.com/company/sun-source-i-3570.html
Sun Techno,531752,,https://www.business-standard.com/company/sun-techno-7145.html
Sun TV Network,532733,SUNTV,https://www.business-standard.com/company/sun-tv-network-15228.html
Sunbright Stock,530763,,https://www.business-standard.com/company/sunbright-stock-5181.html
Suncare Traders,539526,,https://www.business-standard.com/company/suncare-traders-66224.html
Suncity Inds.,519610,,https://www.business-standard.com/company/suncity-inds-4695.html
Suncity Synth.,530795,,https://www.business-standard.com/company/suncity-synth-5018.html
Sundaram Brake,590072,SUNDRMBRAK,https://www.business-standard.com/company/sundaram-brake-537.html
Sundaram Clayton,520056,SUNCLAYLTD,https://www.business-standard.com/company/sundaram-clayton-538.html
Sundaram Fin.Hol,535060,SUNDARMHLD,https://www.business-standard.com/company/sundaram-fin-hol-17732.html
Sundaram Finance,590071,SUNDARMFIN,https://www.business-standard.com/company/sundaram-finance-540.html
Sundaram Multi.,533166,SUNDARAM,https://www.business-standard.com/company/sundaram-multi-6986.html
Sunday Exports,530425,,https://www.business-standard.com/company/sunday-exports-5163.html
Sundram Fasten.,500403,SUNDRMFAST,https://www.business-standard.com/company/sundram-fasten-539.html
Sunedison Infra.,531260,,https://www.business-standard.com/company/sunedison-infra-6187.html
Sunflag Iron,500404,SUNFLAG,https://www.business-standard.com/company/sunflag-iron-1065.html
Sungold Capital,531433,,https://www.business-standard.com/company/sungold-capital-6655.html
Sungold Media,541799,,https://www.business-standard.com/company/sungold-media-42274.html
Sunil Agro Foods,530953,,https://www.business-standard.com/company/sunil-agro-foods-5278.html
Sunil Healthcare,537253,,https://www.business-standard.com/company/sunil-healthcare-6447.html
Sunil Hitech,532711,SUNILHITEC,https://www.business-standard.com/company/sunil-hitech-27172.html
Sunil Inds.,521232,,https://www.business-standard.com/company/sunil-inds-4525.html
Sunitee Chem.,531945,,https://www.business-standard.com/company/sunitee-chem-7444.html
Sunku Auto,520117,,https://www.business-standard.com/company/sunku-auto-3610.html
Sunlake Resort,531295,,https://www.business-standard.com/company/sunlake-resort-13216.html
Sunraj Diamond,523425,,https://www.business-standard.com/company/sunraj-diamond-2133.html
Sunrise Asian,506615,,https://www.business-standard.com/company/sunrise-asian-3467.html
Sunrise Indl.,501110,,https://www.business-standard.com/company/sunrise-indl-15928.html
Sunrise Zinc,531345,,https://www.business-standard.com/company/sunrise-zinc-5965.html
Sunshield Chem.,530845,,https://www.business-standard.com/company/sunshield-chem-6029.html
Sunshine Capital,539574,,https://www.business-standard.com/company/sunshine-capital-6689.html
Sunstar Realty,535141,,https://www.business-standard.com/company/sunstar-realty-43130.html
Sunteck Realty,512179,SUNTECK,https://www.business-standard.com/company/sunteck-realty-6838.html
Super Bakers (I),530735,,https://www.business-standard.com/company/super-bakers-i-5299.html
Super Crop Safe,530883,,https://www.business-standard.com/company/super-crop-safe-5223.html
Super Domestic,531699,,https://www.business-standard.com/company/super-domestic-7176.html
Super Fine Knit.,540269,,https://www.business-standard.com/company/super-fine-knit-39524.html
Super Forgings,513277,SUPERFORGE,https://www.business-standard.com/company/super-forgings-1783.html
Super Sales Ind.,512527,SUPER,https://www.business-standard.com/company/super-sales-ind-1248.html
Super Spinning,521180,SUPERSPIN,https://www.business-standard.com/company/super-spinning-1905.html
Super Syncotex,503297,,https://www.business-standard.com/company/super-syncotex-2772.html
Super Tannery,523842,,https://www.business-standard.com/company/super-tannery-3146.html
Superhouse Ltd,523283,SUPERHOUSE,https://www.business-standard.com/company/superhouse-ltd-1706.html
Superior Finleas,539835,,https://www.business-standard.com/company/superior-finleas-67980.html
Superior Indus.,519234,,https://www.business-standard.com/company/superior-indus-3796.html
Superior Sox,514438,,https://www.business-standard.com/company/superior-sox-4213.html
Supernova Advert,780008,,https://www.business-standard.com/company/supernova-advert-45791.html
Supershakti Met.,541701,,https://www.business-standard.com/company/supershakti-met-73051.html
Superspace Infra,512311,,https://www.business-standard.com/company/superspace-infra-3854.html
Supertex Inds.,526133,,https://www.business-standard.com/company/supertex-inds-3163.html
Supra Pacific,540168,,https://www.business-standard.com/company/supra-pacific-23995.html
Supra Trends,511539,,https://www.business-standard.com/company/supra-trends-4055.html
Suprajit Engg.,532509,SUPRAJIT,https://www.business-standard.com/company/suprajit-engg-6045.html
Suprem.Tex Mart,531934,SUPREMETEX,https://www.business-standard.com/company/suprem-tex-mart-14138.html
Supreme Engg.,535105,SUPREMEENG,https://www.business-standard.com/company/supreme-engg-34869.html
Supreme Holdings,530677,,https://www.business-standard.com/company/supreme-holdings-5122.html
Supreme Impex,532558,SIIL,https://www.business-standard.com/company/supreme-impex-7971.html
Supreme Inds.,509930,SUPREMEIND,https://www.business-standard.com/company/supreme-inds-541.html
Supreme Infra.,532904,SUPREMEINF,https://www.business-standard.com/company/supreme-infra-27272.html
Supreme Petroch.,500405,SUPPETRO,https://www.business-standard.com/company/supreme-petroch-3608.html
Supreme Telecom,531764,,https://www.business-standard.com/company/supreme-telecom-12499.html
Supremex Shine,534733,,https://www.business-standard.com/company/supremex-shine-41289.html
Supriya Pharma.,524784,,https://www.business-standard.com/company/supriya-pharma-4603.html
